SiteID,Treatment,date,rainday (in),flowday (in),TSS lbs/ac
SPL,strips,7/19/2018,0.0787402,0, 
SPL,strips,7/20/2018,0,0, 
SPL,strips,7/21/2018,0,0, 
SPL,strips,7/22/2018,0,0, 
SPL,strips,7/23/2018,0,0, 
SPL,strips,7/24/2018,0,0, 
SPL,strips,7/25/2018,0.0787402,0, 
SPL,strips,7/26/2018,0,0, 
SPL,strips,7/27/2018,0,0, 
SPL,strips,7/28/2018,0,0, 
SPL,strips,7/29/2018,0,0, 
SPL,strips,7/30/2018,0,0, 
SPL,strips,7/31/2018,0,0, 
SPL,strips,8/1/2018,0,0, 
SPL,strips,8/2/2018,0,0, 
SPL,strips,8/3/2018,0,0, 
SPL,strips,8/4/2018,0.1574804,0, 
SPL,strips,8/5/2018,0,0, 
SPL,strips,8/6/2018,0,0, 
SPL,strips,8/7/2018,0,0, 
SPL,strips,8/8/2018,0,0, 
SPL,strips,8/9/2018,0,0, 
SPL,strips,8/10/2018,0,0, 
SPL,strips,8/11/2018,0,0, 
SPL,strips,8/12/2018,0,0, 
SPL,strips,8/13/2018,0,0, 
SPL,strips,8/14/2018,0,0, 
SPL,strips,8/15/2018,0,0, 
SPL,strips,8/16/2018,0,0, 
SPL,strips,8/17/2018,0,0, 
SPL,strips,8/18/2018,0,0, 
SPL,strips,8/19/2018,0,0, 
SPL,strips,8/20/2018,0,0, 
SPL,strips,8/21/2018,0,0, 
SPL,strips,8/22/2018,0,0, 
SPL,strips,8/23/2018,0,0, 
SPL,strips,8/24/2018,0,0, 
SPL,strips,8/25/2018,0,0, 
SPL,strips,8/26/2018,0,0, 
SPL,strips,8/27/2018,0,0, 
SPL,strips,8/28/2018,0,0, 
SPL,strips,8/29/2018,0,0, 
SPL,strips,8/30/2018,0,0, 
SPL,strips,8/31/2018,0,0, 
SPL,strips,9/1/2018,0,0, 
SPL,strips,9/2/2018,0.0393701,0, 
SPL,strips,9/3/2018,0.989764314,0, 
SPL,strips,9/4/2018,1.848819896,0, 
SPL,strips,9/5/2018,0.01968505,0, 
SPL,strips,9/6/2018,0,0, 
SPL,strips,9/7/2018,0,0, 
SPL,strips,9/8/2018,0,0, 
SPL,strips,9/9/2018,0,0, 
SPL,strips,9/10/2018,0,0, 
SPL,strips,9/11/2018,0,0, 
SPL,strips,9/12/2018,0,0, 
SPL,strips,9/13/2018,0,0, 
SPL,strips,9/14/2018,0,0, 
SPL,strips,9/15/2018,0,0, 
SPL,strips,9/16/2018,0,0, 
SPL,strips,9/17/2018,0.140157556,0, 
SPL,strips,9/18/2018,0.509842795,0, 
SPL,strips,9/19/2018,2.079134981,0, 
SPL,strips,9/20/2018,0,0.554553183,12.69108258
SPL,strips,9/21/2018,0,0, 
SPL,strips,9/22/2018,0,0, 
SPL,strips,9/23/2018,0,0, 
SPL,strips,9/24/2018,0,0, 
SPL,strips,9/25/2018,0,0, 
SPL,strips,9/26/2018,0,0, 
SPL,strips,9/27/2018,0,0, 
SPL,strips,9/28/2018,0,0, 
SPL,strips,9/29/2018,0,0, 
SPL,strips,9/30/2018,0,0, 
SPL,strips,10/1/2018,0,0, 
SPL,strips,10/2/2018,0,0, 
SPL,strips,10/3/2018,0,0, 
SPL,strips,10/4/2018,0,0, 
SPL,strips,10/5/2018,0,0, 
SPL,strips,10/6/2018,0,0, 
SPL,strips,10/7/2018,0,0, 
SPL,strips,10/8/2018,0,0, 
SPL,strips,10/9/2018,0,0, 
SPL,strips,10/10/2018,0,0, 
SPL,strips,10/11/2018,0,0, 
SPL,strips,10/12/2018,0.1181103,0, 
SPL,strips,10/13/2018,0,0, 
SPL,strips,10/14/2018,0,0, 
SPL,strips,10/15/2018,0,0, 
SPL,strips,10/16/2018,0,0, 
SPL,strips,10/17/2018,0,0, 
SPL,strips,10/18/2018,0,0, 
SPL,strips,10/19/2018,0,0, 
SPL,strips,10/20/2018,0,0, 
SPL,strips,10/21/2018,0,0, 
SPL,strips,10/22/2018,0,0, 
SPL,strips,10/23/2018,0,0, 
WHI,control,4/24/2018,0,0, 
WHI,control,4/25/2018,0,0, 
WHI,control,4/26/2018,0,0, 
WHI,control,4/27/2018,0,0, 
WHI,control,4/28/2018,0,0, 
WHI,control,4/29/2018,0,0, 
WHI,control,4/30/2018,0,0, 
WHI,control,5/1/2018,1.2204731,0, 
WHI,control,5/2/2018,0.393701,0, 
WHI,control,5/3/2018,1.0236226,0.001018851, 
WHI,control,5/4/2018,0,0, 
WHI,control,5/5/2018,0,0, 
WHI,control,5/6/2018,0,0, 
WHI,control,5/7/2018,0,0, 
WHI,control,5/8/2018,0,0, 
WHI,control,5/9/2018,0,0, 
WHI,control,5/10/2018,0,0, 
WHI,control,5/11/2018,0,0, 
WHI,control,5/12/2018,0,0, 
WHI,control,5/13/2018,0.3543309,0, 
WHI,control,5/14/2018,0.0787402,0, 
WHI,control,5/15/2018,0,0, 
WHI,control,5/16/2018,0,0, 
WHI,control,5/17/2018,0,0, 
WHI,control,5/18/2018,0,0, 
WHI,control,5/19/2018,0.1181103,0, 
WHI,control,5/20/2018,0,0, 
WHI,control,5/21/2018,0,0, 
WHI,control,5/22/2018,0,0, 
WHI,control,5/23/2018,0,0, 
WHI,control,5/24/2018,0,0, 
WHI,control,5/25/2018,0,0, 
WHI,control,5/26/2018,0,0, 
WHI,control,5/27/2018,0,0, 
WHI,control,5/28/2018,0,0, 
WHI,control,5/29/2018,1.6929143,0, 
WHI,control,5/30/2018,0,0, 
WHI,control,5/31/2018,0,0, 
WHI,control,6/1/2018,0,0, 
WHI,control,6/2/2018,0.787402,0, 
WHI,control,6/3/2018,0,0, 
WHI,control,6/4/2018,0,0, 
WHI,control,6/5/2018,0,0, 
WHI,control,6/6/2018,0,0, 
WHI,control,6/7/2018,0,0, 
WHI,control,6/8/2018,0,0, 
WHI,control,6/9/2018,0,0, 
WHI,control,6/10/2018,0.5511814,0, 
WHI,control,6/11/2018,0,0, 
WHI,control,6/12/2018,0,0, 
WHI,control,6/13/2018,0,0, 
WHI,control,6/14/2018,0,0, 
WHI,control,6/15/2018,0,0, 
WHI,control,6/16/2018,0,0, 
WHI,control,6/17/2018,0,0, 
WHI,control,6/18/2018,0.1574804,0, 
WHI,control,6/19/2018,1.0236226,0.099813729,15.4732079
WHI,control,6/20/2018,0.1968505,0.074936169, 
WHI,control,6/21/2018,0.2755907,0.180976875, 
WHI,control,6/22/2018,0,0.054634063, 
WHI,control,6/23/2018,0,0, 
WHI,control,6/24/2018,0.5905515,0.272105822,25.60872421
WHI,control,6/25/2018,0,0.078857098,7.421486423
WHI,control,6/26/2018,0.4724412,0.015145439, 
WHI,control,6/27/2018,0,0.042046006, 
WHI,control,6/28/2018,0,0, 
WHI,control,6/29/2018,0,0, 
WHI,control,6/30/2018,0.9842525,0.167829254,8.962518909
WHI,control,7/1/2018,0.1574804,0.127569915,5.837574472
WHI,control,7/2/2018,0,0.022228275, 
WHI,control,7/3/2018,0,0, 
WHI,control,7/4/2018,1.0629927,0.099302604,10.10664766
WHI,control,7/5/2018,0,0.210786176,17.01724085
WHI,control,7/6/2018,0,0, 
WHI,control,7/7/2018,0,0, 
WHI,control,7/8/2018,0,0, 
WHI,control,7/9/2018,0,0, 
WHI,control,7/10/2018,0,0, 
WHI,control,7/11/2018,0,0, 
WHI,control,7/12/2018,0,0, 
WHI,control,7/13/2018,0.1181103,0.021777705, 
WHI,control,7/14/2018,0,0.057613667, 
WHI,control,7/15/2018,0,0, 
WHI,control,7/16/2018,0,0, 
WHI,control,7/17/2018,0,0, 
WHI,control,7/18/2018,0,0, 
WHI,control,7/19/2018,0,0, 
WHI,control,7/20/2018,0,0, 
WHI,control,7/21/2018,0,0, 
WHI,control,7/22/2018,0,0, 
WHI,control,7/23/2018,0,0, 
WHI,control,7/24/2018,0,0, 
WHI,control,7/25/2018,0,0, 
WHI,control,7/26/2018,0,0, 
WHI,control,7/27/2018,0,0, 
WHI,control,7/28/2018,0,0, 
WHI,control,7/29/2018,0,0, 
WHI,control,7/30/2018,0,0, 
WHI,control,7/31/2018,0,0, 
WHI,control,8/1/2018,0.0787402,0, 
WHI,control,8/2/2018,0,0, 
WHI,control,8/3/2018,0,0, 
WHI,control,8/4/2018,0,0, 
WHI,control,8/5/2018,0,0, 
WHI,control,8/6/2018,0.2362206,0, 
WHI,control,8/7/2018,0,0, 
WHI,control,8/8/2018,0,0, 
WHI,control,8/9/2018,0,0, 
WHI,control,8/10/2018,0,0, 
WHI,control,8/11/2018,0,0, 
WHI,control,8/12/2018,0,0, 
WHI,control,8/13/2018,0,0, 
WHI,control,8/14/2018,0,0, 
WHI,control,8/15/2018,0.4724412,0.002624594, 
WHI,control,8/16/2018,0.0787402,0.02587188, 
WHI,control,8/17/2018,0,0.033754419, 
WHI,control,8/18/2018,0,0, 
WHI,control,8/19/2018,0,0, 
WHI,control,8/20/2018,3.4251987,0.223265079, 
WHI,control,8/21/2018,0,0.113466677, 
WHI,control,8/22/2018,0,0, 
WHI,control,8/23/2018,0,0, 
WHI,control,8/24/2018,0.0393701,0.141612999, 
WHI,control,8/25/2018,0,0.004513538, 
WHI,control,8/26/2018,0,0, 
WHI,control,8/27/2018,0.0787402,0.050602521, 
WHI,control,8/28/2018,0.1968505,0.08236408, 
WHI,control,8/29/2018,0,0.096694323, 
WHI,control,8/30/2018,0,0, 
WHI,control,8/31/2018,0,0, 
WHI,control,9/1/2018,0.4724412,0.048757359, 
WHI,control,9/2/2018,0.2755907,0.112254127, 
WHI,control,9/3/2018,0.1574804,0.124292156, 
WHI,control,9/4/2018,0.2755907,0.086585042, 
WHI,control,9/5/2018,0.4724412,0.136568584, 
WHI,control,9/6/2018,0,0.060294378, 
WHI,control,9/7/2018,0,0, 
WHI,control,9/8/2018,0,0, 
WHI,control,9/9/2018,0,0, 
WHI,control,9/10/2018,0,0, 
WHI,control,9/11/2018,0,0, 
WHI,control,9/12/2018,0,0, 
WHI,control,9/13/2018,0,0, 
WHI,control,9/14/2018,0,0, 
WHI,control,9/15/2018,0,0, 
WHI,control,9/16/2018,0,0, 
WHI,control,9/17/2018,0,0, 
WHI,control,9/18/2018,0.2755907,0.021982999, 
WHI,control,9/19/2018,0,0.026967799, 
WHI,control,9/20/2018,0.9842525,0.016702603, 
WHI,control,9/21/2018,0.2362206,0.114701516, 
WHI,control,9/22/2018,0,0.002628992, 
WHI,control,9/23/2018,0,0, 
WHI,control,9/24/2018,0,0, 
WHI,control,9/25/2018,1.3779535,0.117662809, 
WHI,control,9/26/2018,0,0.086737698, 
WHI,control,9/27/2018,0,0, 
WHI,control,9/28/2018,0,0, 
WHI,control,9/29/2018,0.0787402,0, 
WHI,control,9/30/2018,0.0393701,0, 
WHI,control,10/1/2018,1.4960638,0.238648378,40.29073239
WHI,control,10/2/2018,0,0, 
WHI,control,10/3/2018,0,0, 
WHI,control,10/4/2018,0,0, 
WHI,control,10/5/2018,0.0393701,0, 
WHI,control,10/6/2018,0,0, 
WHI,control,10/7/2018,0.0787402,0, 
WHI,control,10/8/2018,0.9448824,0.069115422,8.383241373
WHI,control,10/9/2018,0.787402,0.266026603,32.26386925
WHI,control,10/10/2018,0,0, 
WHI,strips,4/24/2018,0,0, 
WHI,strips,4/25/2018,0,0, 
WHI,strips,4/26/2018,0,0, 
WHI,strips,4/27/2018,0,0, 
WHI,strips,4/28/2018,0,0, 
WHI,strips,4/29/2018,0,0, 
WHI,strips,4/30/2018,0,0, 
WHI,strips,5/1/2018,1.2204731,0, 
WHI,strips,5/2/2018,0.393701,0, 
WHI,strips,5/3/2018,1.0236226,0.076793352,6.956680506
WHI,strips,5/4/2018,0,0, 
WHI,strips,5/5/2018,0,0, 
WHI,strips,5/6/2018,0,0, 
WHI,strips,5/7/2018,0,0, 
WHI,strips,5/8/2018,0,0, 
WHI,strips,5/9/2018,0,0, 
WHI,strips,5/10/2018,0,0, 
WHI,strips,5/11/2018,0,0, 
WHI,strips,5/12/2018,0,0, 
WHI,strips,5/13/2018,0.3543309,0, 
WHI,strips,5/14/2018,0.0787402,0, 
WHI,strips,5/15/2018,0,0, 
WHI,strips,5/16/2018,0,0, 
WHI,strips,5/17/2018,0,0, 
WHI,strips,5/18/2018,0,0, 
WHI,strips,5/19/2018,0.1181103,0, 
WHI,strips,5/20/2018,0,0, 
WHI,strips,5/21/2018,0,0, 
WHI,strips,5/22/2018,0,0, 
WHI,strips,5/23/2018,0,0, 
WHI,strips,5/24/2018,0,0, 
WHI,strips,5/25/2018,0,0, 
WHI,strips,5/26/2018,0,0, 
WHI,strips,5/27/2018,0,0, 
WHI,strips,5/28/2018,0,0, 
WHI,strips,5/29/2018,1.6929143,0.00011998, 
WHI,strips,5/30/2018,0,0.000423035, 
WHI,strips,5/31/2018,0,0, 
WHI,strips,6/1/2018,0,0, 
WHI,strips,6/2/2018,0.787402,0.000406524, 
WHI,strips,6/3/2018,0,0, 
WHI,strips,6/4/2018,0,0, 
WHI,strips,6/5/2018,0,0, 
WHI,strips,6/6/2018,0,0, 
WHI,strips,6/7/2018,0,0, 
WHI,strips,6/8/2018,0,0, 
WHI,strips,6/9/2018,0,0, 
WHI,strips,6/10/2018,0.5511814,0, 
WHI,strips,6/11/2018,0,0, 
WHI,strips,6/12/2018,0,0, 
WHI,strips,6/13/2018,0,0, 
WHI,strips,6/14/2018,0,0, 
WHI,strips,6/15/2018,0,0, 
WHI,strips,6/16/2018,0,0, 
WHI,strips,6/17/2018,0,0, 
WHI,strips,6/18/2018,0.1574804,0, 
WHI,strips,6/19/2018,1.0236226,0.46531723,2.286683066
WHI,strips,6/20/2018,0.1968505,0.00096642, 
WHI,strips,6/21/2018,0.2755907,0, 
WHI,strips,6/22/2018,0,0, 
WHI,strips,6/23/2018,0,0, 
WHI,strips,6/24/2018,0.5905515,0.339544693,3.574556302
WHI,strips,6/25/2018,0,0, 
WHI,strips,6/26/2018,0.4724412,0, 
WHI,strips,6/27/2018,0,0, 
WHI,strips,6/28/2018,0,0, 
WHI,strips,6/29/2018,0,0, 
WHI,strips,6/30/2018,0.9842525,0.06486187,0.209691482
WHI,strips,7/1/2018,0.1574804,0.005081624,0.016428346
WHI,strips,7/2/2018,0,0, 
WHI,strips,7/3/2018,0,0, 
WHI,strips,7/4/2018,1.0629927,0.038617051,0.098650505
WHI,strips,7/5/2018,0,0.011011026,0.028128592
WHI,strips,7/6/2018,0,0, 
WHI,strips,7/7/2018,0,0, 
WHI,strips,7/8/2018,0,0, 
WHI,strips,7/9/2018,0,0, 
WHI,strips,7/10/2018,0,0, 
WHI,strips,7/11/2018,0,0, 
WHI,strips,7/12/2018,0,0, 
WHI,strips,7/13/2018,0.1181103,0, 
WHI,strips,7/14/2018,0,0, 
WHI,strips,7/15/2018,0,0, 
WHI,strips,7/16/2018,0,0, 
WHI,strips,7/17/2018,0,0, 
WHI,strips,7/18/2018,0,0, 
WHI,strips,7/19/2018,0,0, 
WHI,strips,7/20/2018,0,0, 
WHI,strips,7/21/2018,0,0, 
WHI,strips,7/22/2018,0,0, 
WHI,strips,7/23/2018,0,0, 
WHI,strips,7/24/2018,0,0, 
WHI,strips,7/25/2018,0,0, 
WHI,strips,7/26/2018,0,0, 
WHI,strips,7/27/2018,0,0, 
WHI,strips,7/28/2018,0,0, 
WHI,strips,7/29/2018,0,0, 
WHI,strips,7/30/2018,0,0, 
WHI,strips,7/31/2018,0,0, 
WHI,strips,8/1/2018,0.0787402,0, 
WHI,strips,8/2/2018,0,0, 
WHI,strips,8/3/2018,0,0, 
WHI,strips,8/4/2018,0,0, 
WHI,strips,8/5/2018,0,0, 
WHI,strips,8/6/2018,0.2362206,0, 
WHI,strips,8/7/2018,0,0, 
WHI,strips,8/8/2018,0,0, 
WHI,strips,8/9/2018,0,0, 
WHI,strips,8/10/2018,0,0, 
WHI,strips,8/11/2018,0,0, 
WHI,strips,8/12/2018,0,0, 
WHI,strips,8/13/2018,0,0, 
WHI,strips,8/14/2018,0,0, 
WHI,strips,8/15/2018,0.4724412,0, 
WHI,strips,8/16/2018,0.0787402,0, 
WHI,strips,8/17/2018,0,0, 
WHI,strips,8/18/2018,0,0, 
WHI,strips,8/19/2018,0,0, 
WHI,strips,8/20/2018,3.4251987,0, 
WHI,strips,8/21/2018,0,0, 
WHI,strips,8/22/2018,0,0, 
WHI,strips,8/23/2018,0,0, 
WHI,strips,8/24/2018,0.0393701,0, 
WHI,strips,8/25/2018,0,0, 
WHI,strips,8/26/2018,0,0, 
WHI,strips,8/27/2018,0.0787402,0, 
WHI,strips,8/28/2018,0.1968505,0, 
WHI,strips,8/29/2018,0,0, 
WHI,strips,8/30/2018,0,0, 
WHI,strips,8/31/2018,0,0, 
WHI,strips,9/1/2018,0.4724412,0, 
WHI,strips,9/2/2018,0.2755907,0, 
WHI,strips,9/3/2018,0.1574804,0, 
WHI,strips,9/4/2018,0.2755907,0, 
WHI,strips,9/5/2018,0.4724412,0, 
WHI,strips,9/6/2018,0,0, 
WHI,strips,9/7/2018,0,0, 
WHI,strips,9/8/2018,0,0, 
WHI,strips,9/9/2018,0,0, 
WHI,strips,9/10/2018,0,0, 
WHI,strips,9/11/2018,0,0, 
WHI,strips,9/12/2018,0,0, 
WHI,strips,9/13/2018,0,0, 
WHI,strips,9/14/2018,0,0, 
WHI,strips,9/15/2018,0,0, 
WHI,strips,9/16/2018,0,0, 
WHI,strips,9/17/2018,0,0, 
WHI,strips,9/18/2018,0.2755907,0, 
WHI,strips,9/19/2018,0,0, 
WHI,strips,9/20/2018,0.9842525,0, 
WHI,strips,9/21/2018,0.2362206,0, 
WHI,strips,9/22/2018,0,0, 
WHI,strips,9/23/2018,0,0, 
WHI,strips,9/24/2018,0,0, 
WHI,strips,9/25/2018,1.3779535,0.022770046,0.727951993
WHI,strips,9/26/2018,0,0, 
WHI,strips,9/27/2018,0,0, 
WHI,strips,9/28/2018,0,0, 
WHI,strips,9/29/2018,0.0787402,0, 
WHI,strips,9/30/2018,0.0393701,0, 
WHI,strips,10/1/2018,1.4960638,0.442525396,26.1223763
WHI,strips,10/2/2018,0,0, 
WHI,strips,10/3/2018,0,0, 
WHI,strips,10/4/2018,0,0, 
WHI,strips,10/5/2018,0.0393701,0, 
WHI,strips,10/6/2018,0,0, 
WHI,strips,10/7/2018,0.0787402,0, 
WHI,strips,10/8/2018,0.9448824,0.183623941,0.470697616
WHI,strips,10/9/2018,0.787402,0.24298185,15.70344544
WHI,strips,10/10/2018,0,0, 
WOR,control,4/20/2018,0,0, 
WOR,control,4/21/2018,0,0, 
WOR,control,4/22/2018,0,0, 
WOR,control,4/23/2018,0,0, 
WOR,control,4/24/2018,0,0, 
WOR,control,4/25/2018,0,0, 
WOR,control,4/26/2018,0,0, 
WOR,control,4/27/2018,0,0, 
WOR,control,4/28/2018,0,0, 
WOR,control,4/29/2018,0,0, 
WOR,control,4/30/2018,0,0, 
WOR,control,5/1/2018,1.6929143,0, 
WOR,control,5/2/2018,0.2362206,0, 
WOR,control,5/3/2018,0.9055123,0.116990004,1.318399656
WOR,control,5/4/2018,0,5.09E-06, 
WOR,control,5/5/2018,0,0, 
WOR,control,5/6/2018,0,0, 
WOR,control,5/7/2018,0,0, 
WOR,control,5/8/2018,0,0, 
WOR,control,5/9/2018,0.0393701,0, 
WOR,control,5/10/2018,0,0, 
WOR,control,5/11/2018,0,0, 
WOR,control,5/12/2018,0,0, 
WOR,control,5/13/2018,0,0, 
WOR,control,5/14/2018,0,0, 
WOR,control,5/15/2018,0,0, 
WOR,control,5/16/2018,0,0, 
WOR,control,5/17/2018,0,0, 
WOR,control,5/18/2018,0,0, 
WOR,control,5/19/2018,0,0, 
WOR,control,5/20/2018,0,0, 
WOR,control,5/21/2018,0,0, 
WOR,control,5/22/2018,0,0, 
WOR,control,5/23/2018,0,0, 
WOR,control,5/24/2018,0,0, 
WOR,control,5/25/2018,0,0, 
WOR,control,5/26/2018,0,0, 
WOR,control,5/27/2018,0,0, 
WOR,control,5/28/2018,0,0, 
WOR,control,5/29/2018,0,0, 
WOR,control,5/30/2018,0,0, 
WOR,control,5/31/2018,0,0, 
WOR,control,6/1/2018,0,0, 
WOR,control,6/2/2018,0,0, 
WOR,control,6/3/2018,0,0, 
WOR,control,6/4/2018,0,0, 
WOR,control,6/5/2018,0,0, 
WOR,control,6/6/2018,1.400000756,0.000231456,2.53E-06
WOR,control,6/7/2018,0.070078778,0.000521974,1.02E-06
WOR,control,6/8/2018,0,0.000310045, 
WOR,control,6/9/2018,0,0, 
WOR,control,6/10/2018,0.219685158,0, 
WOR,control,6/11/2018,0.750394106,0.000228913, 
WOR,control,6/12/2018,0.029921276,6.41E-05, 
WOR,control,8/15/2018,0,0, 
WOR,control,8/16/2018,1.429922032,0.001464341,0.00344064
WOR,control,8/17/2018,0,0, 
WOR,control,8/18/2018,0,0, 
WOR,control,8/19/2018,0,0, 
WOR,control,8/20/2018,0,0, 
WOR,control,8/21/2018,0,0, 
WOR,control,8/22/2018,0,0, 
WOR,control,8/23/2018,0,0, 
WOR,control,8/24/2018,0,0, 
WOR,control,8/25/2018,0,0, 
WOR,control,8/26/2018,0,0, 
WOR,control,8/27/2018,0.1968505,6.14E-06, 
WOR,control,8/28/2018,0.787402,0.000798768, 
WOR,control,8/29/2018,0,7.82E-05, 
WOR,control,8/30/2018,0,0, 
WOR,control,8/31/2018,0.6299216,0.002187147, 
WOR,control,9/1/2018,1.0629927,0.002114087,0.043846051
WOR,control,9/2/2018,1.1417329,0.578957531,15.31671701
WOR,control,9/3/2018,0.0787402,0.000596149, 
WOR,control,9/4/2018,0.6692917,0.135366453,3.58201371
WOR,control,9/5/2018,0.4330711,0.039405121,1.042731533
WOR,control,9/6/2018,0,0.000147907,0.003913902
WOR,control,9/7/2018,0,0, 
WOR,control,9/8/2018,0,0, 
WOR,control,9/9/2018,0,0, 
WOR,control,9/10/2018,0,0, 
WOR,control,9/11/2018,0,0, 
WOR,control,9/12/2018,0,0, 
WOR,control,9/13/2018,0,0, 
WOR,control,9/14/2018,0,0, 
WOR,control,9/15/2018,0,0, 
WOR,control,9/16/2018,0,0, 
WOR,control,9/17/2018,0,0, 
WOR,control,9/18/2018,0.2755907,0, 
WOR,control,9/19/2018,0.3543309,0, 
WOR,control,9/20/2018,0.5511814,0, 
WOR,control,9/21/2018,0,0, 
WOR,control,9/22/2018,0,0, 
WOR,control,9/23/2018,0,0, 
WOR,control,9/24/2018,0,0, 
WOR,control,9/25/2018,1.0236226,0.180358156,1.84641561
WOR,control,9/26/2018,0,0, 
WOR,control,9/27/2018,0,0, 
WOR,control,9/28/2018,0,0, 
WOR,control,9/29/2018,0.1181103,0, 
WOR,control,9/30/2018,0.0787402,0, 
WOR,control,10/1/2018,0.9448824,0.368196979,8.945411689
WOR,control,10/2/2018,0,0, 
WOR,control,10/3/2018,0,0, 
WOR,control,10/4/2018,0,0, 
WOR,control,10/5/2018,0.0393701,0, 
WOR,control,10/6/2018,0.1181103,0, 
WOR,control,10/7/2018,0.3149608,0, 
WOR,control,10/8/2018,0.0393701,0, 
WOR,strips,4/20/2018,0,0, 
WOR,strips,4/21/2018,0,0, 
WOR,strips,4/22/2018,0,0, 
WOR,strips,4/23/2018,0,0, 
WOR,strips,4/24/2018,0,0, 
WOR,strips,4/25/2018,0,0, 
WOR,strips,4/26/2018,0,0, 
WOR,strips,4/27/2018,0,0, 
WOR,strips,4/28/2018,0,0, 
WOR,strips,4/29/2018,0,0, 
WOR,strips,4/30/2018,0,0, 
WOR,strips,5/1/2018,1.6929143,0, 
WOR,strips,5/2/2018,0.2362206,0.000238602, 
WOR,strips,5/3/2018,0.9055123,0, 
WOR,strips,5/4/2018,0,0.000989615, 
WOR,strips,5/5/2018,0,0, 
WOR,strips,5/6/2018,0,0, 
WOR,strips,5/7/2018,0,0, 
WOR,strips,5/8/2018,0,0, 
WOR,strips,5/9/2018,0.0393701,0, 
WOR,strips,5/10/2018,0,0.005475041, 
WOR,strips,5/11/2018,0,0, 
WOR,strips,5/12/2018,0,0, 
WOR,strips,5/13/2018,0,0, 
WOR,strips,5/14/2018,0,0, 
WOR,strips,5/15/2018,0,0, 
WOR,strips,5/16/2018,0,0, 
WOR,strips,5/17/2018,0,0, 
WOR,strips,5/18/2018,0,0, 
WOR,strips,5/19/2018,0,0, 
WOR,strips,5/20/2018,0,0, 
WOR,strips,5/21/2018,0,0, 
WOR,strips,5/22/2018,0,0, 
WOR,strips,5/23/2018,0,0, 
WOR,strips,5/24/2018,0,0, 
WOR,strips,5/25/2018,0,0, 
WOR,strips,5/26/2018,0,0, 
WOR,strips,5/27/2018,0,0, 
WOR,strips,5/28/2018,0,0, 
WOR,strips,5/29/2018,0,0, 
WOR,strips,5/30/2018,0,0, 
WOR,strips,5/31/2018,0,0, 
WOR,strips,6/1/2018,0,0, 
WOR,strips,6/2/2018,0,0, 
WOR,strips,6/3/2018,0,0, 
WOR,strips,6/4/2018,0,0, 
WOR,strips,6/5/2018,0,0, 
WOR,strips,6/6/2018,1.400000756,0, 
WOR,strips,6/7/2018,0.070078778,0, 
WOR,strips,6/8/2018,0,0, 
WOR,strips,6/9/2018,0,0, 
WOR,strips,6/10/2018,0.219685158,0, 
WOR,strips,6/11/2018,0.750394106,0, 
WOR,strips,6/12/2018,0.029921276,0, 
WOR,strips,8/15/2018,0,0, 
WOR,strips,8/16/2018,1.429922032,0.003557051,0.787216124
WOR,strips,8/17/2018,0,0.003599179,0.043526363
WOR,strips,8/18/2018,0,0, 
WOR,strips,8/19/2018,0,0, 
WOR,strips,8/20/2018,0,0, 
WOR,strips,8/21/2018,0,0, 
WOR,strips,8/22/2018,0,0, 
WOR,strips,8/23/2018,0,0, 
WOR,strips,8/24/2018,0,0, 
WOR,strips,8/25/2018,0,0, 
WOR,strips,8/26/2018,0,0, 
WOR,strips,8/27/2018,0.1968505,0.001987722, 
WOR,strips,8/28/2018,0.787402,1.45E-05, 
WOR,strips,8/29/2018,0,0, 
WOR,strips,8/30/2018,0,0, 
WOR,strips,8/31/2018,0.6299216,0.000555326, 
WOR,strips,9/1/2018,1.0629927,0.005854693,0.185144439
WOR,strips,9/2/2018,1.1417329,0.566407496,17.97224907
WOR,strips,9/3/2018,0.0787402,0.001085708, 
WOR,strips,9/4/2018,0.6692917,0.091343066,2.896676882
WOR,strips,9/5/2018,0.4330711,0.017181039,0.544085381
WOR,strips,9/6/2018,0,0, 
WOR,strips,9/7/2018,0,0, 
WOR,strips,9/8/2018,0,0, 
WOR,strips,9/9/2018,0,0, 
WOR,strips,9/10/2018,0,0, 
WOR,strips,9/11/2018,0,0, 
WOR,strips,9/12/2018,0,0, 
WOR,strips,9/13/2018,0,0, 
WOR,strips,9/14/2018,0,0, 
WOR,strips,9/15/2018,0,0, 
WOR,strips,9/16/2018,0,0, 
WOR,strips,9/17/2018,0,0, 
WOR,strips,9/18/2018,0.2755907,0.000603859, 
WOR,strips,9/19/2018,0.3543309,0.000644486, 
WOR,strips,9/20/2018,0.5511814,0.00287717, 
WOR,strips,9/21/2018,0,0.000206466, 
WOR,strips,9/22/2018,0,0, 
WOR,strips,9/23/2018,0,0, 
WOR,strips,9/24/2018,0,0, 
WOR,strips,9/25/2018,1.0236226,0.12315855,2.639642787
WOR,strips,9/26/2018,0,0, 
WOR,strips,9/27/2018,0,0, 
WOR,strips,9/28/2018,0,0, 
WOR,strips,9/29/2018,0.1181103,0.000475616, 
WOR,strips,9/30/2018,0.0787402,0.000295168, 
WOR,strips,10/1/2018,0.9448824,0.307104104,9.523858788
WOR,strips,10/2/2018,0,0, 
WOR,strips,10/3/2018,0,0, 
WOR,strips,10/4/2018,0,0, 
WOR,strips,10/5/2018,0.0393701,0, 
WOR,strips,10/6/2018,0.1181103,7.85E-05, 
