SiteID,Treatment,date,rainday (in),flowday (in),TSS lbs/ac
ARM,control,6/11/2019,0.1181103,0, 
ARM,control,6/12/2019,0.0787402,0, 
ARM,control,6/13/2019,0,0, 
ARM,control,6/14/2019,0,0, 
ARM,control,6/15/2019,0,0, 
ARM,control,6/16/2019,0,0, 
ARM,control,6/17/2019,0,0, 
ARM,control,6/18/2019,1.574804,0.004167011, 
ARM,control,6/19/2019,0,0.010303178, 
ARM,control,6/20/2019,0,0, 
ARM,control,6/21/2019,0.1574804,0.003798843, 
ARM,control,6/22/2019,0.1968505,6.68E-07, 
ARM,control,6/23/2019,0.0787402,0, 
ARM,control,6/24/2019,0,0, 
ARM,control,6/25/2019,0.1181103,0, 
ARM,control,6/26/2019,0,0, 
ARM,control,6/27/2019,0,0, 
ARM,control,6/28/2019,0,0, 
ARM,control,6/29/2019,0,0, 
ARM,control,6/30/2019,0,0, 
ARM,control,7/1/2019,0,0, 
ARM,control,7/2/2019,0,0, 
ARM,control,7/3/2019,1.4960638,0, 
ARM,control,7/4/2019,0,0, 
ARM,control,7/5/2019,0,0, 
ARM,control,7/6/2019,0,0, 
ARM,control,7/7/2019,0,0, 
ARM,control,7/8/2019,0,0, 
ARM,control,7/9/2019,0,0, 
ARM,control,7/10/2019,0,0, 
ARM,control,7/11/2019,0,0, 
ARM,control,7/12/2019,0,0, 
ARM,control,7/13/2019,0,0, 
ARM,control,7/14/2019,0,0, 
ARM,control,7/15/2019,0,0, 
ARM,control,7/16/2019,2.362206,0.008650698,20.20304461
ARM,control,7/17/2019,0,0, 
ARM,control,7/18/2019,0,0, 
ARM,control,7/19/2019,0,0, 
ARM,control,7/20/2019,0,0, 
ARM,control,7/21/2019,0,0, 
ARM,control,7/22/2019,0,0, 
ARM,control,7/23/2019,0,0, 
ARM,control,7/24/2019,0,0, 
ARM,control,7/25/2019,0,0, 
ARM,control,7/26/2019,0,0, 
ARM,control,7/27/2019,0,0, 
ARM,control,7/28/2019,0.0393701,0, 
ARM,control,7/29/2019,0,0, 
ARM,control,7/30/2019,0,0, 
ARM,control,7/31/2019,0.6299216,0, 
ARM,control,8/1/2019,0,0, 
ARM,control,8/2/2019,0,0, 
ARM,control,8/3/2019,0,0, 
ARM,control,8/4/2019,0,0, 
ARM,control,8/5/2019,0,0, 
ARM,control,8/6/2019,0,0, 
ARM,control,8/7/2019,0,0, 
ARM,control,8/8/2019,0,0, 
ARM,control,8/9/2019,0,0, 
ARM,control,8/10/2019,0,0, 
ARM,control,8/11/2019,2.0078751,0, 
ARM,control,8/12/2019,0.3543309,0, 
ARM,control,8/13/2019,0,0, 
ARM,control,8/14/2019,0,0, 
ARM,control,8/15/2019,0,0, 
ARM,control,8/16/2019,0,0, 
ARM,control,8/17/2019,0,0, 
ARM,control,8/18/2019,0.393701,0, 
ARM,control,8/19/2019,0,0, 
ARM,control,8/20/2019,0,0, 
ARM,control,8/21/2019,1.181103,0, 
ARM,control,8/22/2019,0,0, 
ARM,control,8/23/2019,0,0, 
ARM,control,8/24/2019,0,0, 
ARM,control,8/25/2019,0,0, 
ARM,control,8/26/2019,0.3149608,0, 
ARM,control,8/27/2019,0,0, 
ARM,control,8/28/2019,0,0, 
ARM,control,8/29/2019,0.1574804,0, 
ARM,control,8/30/2019,0,0, 
ARM,control,8/31/2019,0,0, 
ARM,control,9/1/2019,0,0, 
ARM,control,9/2/2019,0,0, 
ARM,control,9/3/2019,0,0, 
ARM,control,9/4/2019,0,0, 
ARM,control,9/5/2019,0,0, 
ARM,control,9/6/2019,0,0, 
ARM,control,9/7/2019,0.0787402,0, 
ARM,control,9/8/2019,0,0, 
ARM,control,9/9/2019,0,0, 
ARM,control,9/10/2019,0.787402,0, 
ARM,control,9/11/2019,0,0, 
ARM,control,9/12/2019,0.4330711,0, 
ARM,control,9/13/2019,0,0, 
ARM,control,9/14/2019,0.0393701,0, 
ARM,control,9/15/2019,0.0393701,0, 
ARM,control,9/16/2019,0,0, 
ARM,control,9/17/2019,0,0, 
ARM,control,9/18/2019,0.1181103,0, 
ARM,control,9/19/2019,1.2992133,0.000478642, 
ARM,control,9/20/2019,0,0, 
ARM,control,9/21/2019,1.3779535,0.011613866,1.290483188
ARM,control,9/22/2019,1.1417329,0.002244976,0.249452117
ARM,control,9/23/2019,0,0, 
ARM,control,9/24/2019,1.1417329,0.057972399,3.12364266
ARM,control,9/25/2019,0,2.50E-05,0.0013461
ARM,control,9/26/2019,0,0, 
ARM,control,9/27/2019,0,0, 
ARM,control,9/28/2019,0.2755907,0, 
ARM,control,9/29/2019,0.1574804,0.000572728, 
ARM,control,9/30/2019,0,0.002702512, 
ARM,control,10/1/2019,1.8897648,0.119817633,2.678003821
ARM,control,10/2/2019,0.1181103,0.000932607,0.006569046
ARM,control,10/3/2019,0,0, 
ARM,control,10/4/2019,0,0, 
ARM,control,10/5/2019,0.5511814,0.02779817,0.508139851
ARM,control,10/6/2019,0,0, 
ARM,control,10/7/2019,0,0, 
ARM,control,10/8/2019,0,0, 
ARM,control,10/9/2019,0.1968505,0, 
ARM,control,10/10/2019,0.6299216,0.027280278,0.611920894
ARM,control,10/11/2019,0,0, 
ARM,control,10/12/2019,0,0, 
ARM,control,10/13/2019,0,0, 
ARM,control,10/14/2019,0,0, 
ARM,control,10/15/2019,0,0, 
ARM,control,10/16/2019,0,0, 
ARM,control,10/17/2019,0,0, 
ARM,control,10/18/2019,0,0, 
ARM,control,10/19/2019,0,0, 
ARM,control,10/20/2019,0.1968505,0, 
ARM,control,10/21/2019,0.0393701,0, 
ARM,control,10/22/2019,0,0, 
ARM,control,10/23/2019,0,0, 
ARM,strips,4/5/2019,0,0, 
ARM,strips,4/6/2019,0,0, 
ARM,strips,4/7/2019,0,0, 
ARM,strips,4/8/2019,0,0, 
ARM,strips,4/9/2019,0,0, 
ARM,strips,4/10/2019,0.1181103,0, 
ARM,strips,4/11/2019,0,0, 
ARM,strips,4/12/2019,0,0, 
ARM,strips,4/13/2019,0,0, 
ARM,strips,4/14/2019,0,0, 
ARM,strips,4/15/2019,0,0, 
ARM,strips,4/16/2019,0,0, 
ARM,strips,4/17/2019,0,0, 
ARM,strips,4/18/2019,0,0, 
ARM,strips,4/19/2019,0,0, 
ARM,strips,4/20/2019,0,0, 
ARM,strips,4/21/2019,0,0, 
ARM,strips,4/22/2019,0,0, 
ARM,strips,4/23/2019,0,0, 
ARM,strips,4/24/2019,0,0, 
ARM,strips,4/25/2019,0,0, 
ARM,strips,4/26/2019,0,0, 
ARM,strips,4/27/2019,0.8267721,0, 
ARM,strips,4/28/2019,0,0, 
ARM,strips,4/29/2019,0,0, 
ARM,strips,4/30/2019,0,0, 
ARM,strips,5/1/2019,0,0, 
ARM,strips,5/2/2019,0,0, 
ARM,strips,5/3/2019,0,0, 
ARM,strips,5/4/2019,0.1968505,0, 
ARM,strips,5/5/2019,0.0393701,0, 
ARM,strips,5/6/2019,0.1574804,0, 
ARM,strips,5/7/2019,0,0, 
ARM,strips,5/8/2019,1.0629927,0, 
ARM,strips,5/9/2019,0,0, 
ARM,strips,5/10/2019,0,0, 
ARM,strips,5/11/2019,0,0, 
ARM,strips,5/12/2019,0.0393701,0, 
ARM,strips,5/13/2019,0,0, 
ARM,strips,5/14/2019,0,0, 
ARM,strips,5/15/2019,0,0, 
ARM,strips,5/16/2019,0,0, 
ARM,strips,5/17/2019,0.2362206,0, 
ARM,strips,5/18/2019,0.1181103,0, 
ARM,strips,5/19/2019,0,1.77E-05, 
ARM,strips,5/20/2019,0,0, 
ARM,strips,5/21/2019,0.1181103,0.000325736, 
ARM,strips,5/22/2019,0.0787402,0.000628534, 
ARM,strips,5/23/2019,0.3149608,0.000195815, 
ARM,strips,5/24/2019,1.7322844,0.001170861, 
ARM,strips,5/25/2019,0,0, 
ARM,strips,5/26/2019,0.3149608,0, 
ARM,strips,5/27/2019,0.3149608,0, 
ARM,strips,5/28/2019,0.9448824,0.068548456,0.583278855
ARM,strips,5/29/2019,0,0, 
ARM,strips,5/30/2019,0,0, 
ARM,strips,5/31/2019,0,0, 
ARM,strips,6/1/2019,0.0393701,0.000310707, 
ARM,strips,6/2/2019,0,0, 
ARM,strips,6/3/2019,0.393701,0.000476386, 
ARM,strips,6/4/2019,0,0, 
ARM,strips,6/5/2019,0,0, 
ARM,strips,6/6/2019,0,0, 
ARM,strips,6/7/2019,0,0, 
ARM,strips,6/8/2019,0,0, 
ARM,strips,6/9/2019,0,0, 
ARM,strips,6/10/2019,0,0, 
ARM,strips,6/11/2019,0.1181103,0, 
ARM,strips,6/12/2019,0.0787402,0, 
ARM,strips,6/13/2019,0,0, 
ARM,strips,6/14/2019,0,0, 
ARM,strips,6/15/2019,0,0, 
ARM,strips,6/16/2019,0,0, 
ARM,strips,6/17/2019,0,0, 
ARM,strips,6/18/2019,1.574804,8.92E-05, 
ARM,strips,6/19/2019,0,3.46E-05, 
ARM,strips,6/20/2019,0,0, 
ARM,strips,6/21/2019,0.1574804,0.000685686, 
ARM,strips,6/22/2019,0.1968505,0.002384339, 
ARM,strips,6/23/2019,0.0787402,0.000206921, 
ARM,strips,6/24/2019,0,0.000480387, 
ARM,strips,6/25/2019,0.1181103,0.000611682, 
ARM,strips,6/26/2019,0,0.005239009, 
ARM,strips,6/27/2019,0,0, 
ARM,strips,6/28/2019,0,0, 
ARM,strips,6/29/2019,0,0, 
ARM,strips,6/30/2019,0,0, 
ARM,strips,7/1/2019,0,0, 
ARM,strips,7/2/2019,0,0, 
ARM,strips,7/3/2019,1.4960638,0.001616771, 
ARM,strips,7/4/2019,0,0.001747201, 
ARM,strips,7/5/2019,0,0, 
ARM,strips,7/6/2019,0,0, 
ARM,strips,7/7/2019,0,0, 
ARM,strips,7/8/2019,0,0, 
ARM,strips,7/9/2019,0,0, 
ARM,strips,7/10/2019,0,0, 
ARM,strips,7/11/2019,0,0, 
ARM,strips,7/12/2019,0,0, 
ARM,strips,7/13/2019,0,0, 
ARM,strips,7/14/2019,0,0, 
ARM,strips,7/15/2019,0,0, 
ARM,strips,7/16/2019,2.362206,0.00056698, 
ARM,strips,7/17/2019,0,0, 
ARM,strips,7/18/2019,0,0, 
ARM,strips,7/19/2019,0,0, 
ARM,strips,7/20/2019,0,0, 
ARM,strips,7/21/2019,0,0, 
ARM,strips,7/22/2019,0,0, 
ARM,strips,7/23/2019,0,0, 
ARM,strips,7/24/2019,0,0, 
ARM,strips,7/25/2019,0,0, 
ARM,strips,7/26/2019,0,0, 
ARM,strips,7/27/2019,0,0, 
ARM,strips,7/28/2019,0.0393701,0, 
ARM,strips,7/29/2019,0,0, 
ARM,strips,7/30/2019,0,0, 
ARM,strips,7/31/2019,0.6299216,0.002185558, 
ARM,strips,8/1/2019,0,0.000520609, 
ARM,strips,8/2/2019,0,0, 
ARM,strips,8/3/2019,0,0, 
ARM,strips,8/4/2019,0,0, 
ARM,strips,8/5/2019,0,0, 
ARM,strips,8/6/2019,0,0, 
ARM,strips,8/7/2019,0,0, 
ARM,strips,8/8/2019,0,0, 
ARM,strips,8/9/2019,0,0, 
ARM,strips,8/10/2019,0,0, 
ARM,strips,8/11/2019,2.0078751,0.006823126, 
ARM,strips,8/12/2019,0.3543309,0.004763905, 
ARM,strips,8/13/2019,0,0, 
ARM,strips,8/14/2019,0,0, 
ARM,strips,8/15/2019,0,0, 
ARM,strips,8/16/2019,0,0, 
ARM,strips,8/17/2019,0,0, 
ARM,strips,8/18/2019,0.393701,0.001479807, 
ARM,strips,8/19/2019,0,0, 
ARM,strips,8/20/2019,0,0, 
ARM,strips,8/21/2019,1.181103,0.001339892, 
ARM,strips,8/22/2019,0,0.000921693, 
ARM,strips,8/23/2019,0,0, 
ARM,strips,8/24/2019,0,0, 
ARM,strips,8/25/2019,0,0, 
ARM,strips,8/26/2019,0.3149608,0, 
ARM,strips,8/27/2019,0,0, 
ARM,strips,8/28/2019,0,0, 
ARM,strips,8/29/2019,0.1574804,0, 
ARM,strips,8/30/2019,0,0, 
ARM,strips,8/31/2019,0,0, 
ARM,strips,9/1/2019,0,0, 
ARM,strips,9/2/2019,0,0, 
ARM,strips,9/3/2019,0,0, 
ARM,strips,9/4/2019,0,0, 
ARM,strips,9/5/2019,0,0, 
ARM,strips,9/6/2019,0,0, 
ARM,strips,9/7/2019,0.0787402,0, 
ARM,strips,9/8/2019,0,0, 
ARM,strips,9/9/2019,0,0, 
ARM,strips,9/10/2019,0.787402,0.002641292, 
ARM,strips,9/11/2019,0,0.000264166, 
ARM,strips,9/12/2019,0.4330711,0.000516902, 
ARM,strips,9/13/2019,0,0, 
ARM,strips,9/14/2019,0.0393701,0.001910842, 
ARM,strips,9/15/2019,0.0393701,0.003925731, 
ARM,strips,9/16/2019,0,0, 
ARM,strips,9/17/2019,0,0, 
ARM,strips,9/18/2019,0.1181103,0, 
ARM,strips,9/19/2019,1.2992133,0.001789772, 
ARM,strips,9/20/2019,0,0, 
ARM,strips,9/21/2019,1.3779535,0.000383413, 
ARM,strips,9/22/2019,1.1417329,0.002564322, 
ARM,strips,9/23/2019,0,3.24E-05, 
ARM,strips,9/24/2019,1.1417329,0.000376493, 
ARM,strips,9/25/2019,0,0.000126847, 
ARM,strips,9/26/2019,0,0, 
ARM,strips,9/27/2019,0,0, 
ARM,strips,9/28/2019,0.2755907,0, 
ARM,strips,9/29/2019,0.1574804,0.000735146, 
ARM,strips,9/30/2019,0,0.00509999, 
ARM,strips,10/1/2019,1.8897648,0, 
ARM,strips,10/2/2019,0.1181103,0, 
ARM,strips,10/3/2019,0,0, 
ARM,strips,10/4/2019,0,0, 
ARM,strips,10/5/2019,0.5511814,0.006857387, 
ARM,strips,10/6/2019,0,0.002181511, 
ARM,strips,10/7/2019,0,0, 
ARM,strips,10/8/2019,0,0, 
ARM,strips,10/9/2019,0.1968505,0, 
ARM,strips,10/10/2019,0.6299216,0.002193636, 
ARM,strips,10/11/2019,0,0, 
ARM,strips,10/12/2019,0,0, 
ARM,strips,10/13/2019,0,0, 
ARM,strips,10/14/2019,0,0, 
ARM,strips,10/15/2019,0,0, 
ARM,strips,10/16/2019,0,0, 
ARM,strips,10/17/2019,0,0, 
ARM,strips,10/18/2019,0,0, 
ARM,strips,10/19/2019,0,0, 
ARM,strips,10/20/2019,0.1968505,0, 
ARM,strips,10/21/2019,0.0393701,0, 
ARM,strips,10/22/2019,0,0, 
ARM,strips,10/23/2019,0,0, 
MAR,control,4/3/2019,0,0, 
MAR,control,4/4/2019,0,0, 
MAR,control,4/5/2019,0,0, 
MAR,control,4/6/2019,0,0, 
MAR,control,4/7/2019,0.3543309,0.000217767, 
MAR,control,4/8/2019,0,0.000524207, 
MAR,control,4/9/2019,0,0, 
MAR,control,4/10/2019,0.5118113,0.004129097, 
MAR,control,4/11/2019,0.1181103,0.004406938, 
MAR,control,4/12/2019,0,0.001284603, 
MAR,control,4/13/2019,0,0, 
MAR,control,4/14/2019,0,0, 
MAR,control,4/15/2019,0,0, 
MAR,control,4/16/2019,0,0, 
MAR,control,4/17/2019,0.0787402,0, 
MAR,control,4/18/2019,0,0, 
MAR,control,4/19/2019,0,0, 
MAR,control,4/20/2019,0,0, 
MAR,control,4/21/2019,0,0, 
MAR,control,4/22/2019,0.0393701,0, 
MAR,control,4/23/2019,0,0, 
MAR,control,4/24/2019,0,0, 
MAR,control,4/25/2019,0,0, 
MAR,control,4/26/2019,0,0, 
MAR,control,4/27/2019,0.0393701,0, 
MAR,control,4/28/2019,0.1968505,0, 
MAR,control,4/29/2019,0,0, 
MAR,control,4/30/2019,0,0, 
MAR,control,5/1/2019,0,0, 
MAR,control,5/2/2019,0,0, 
MAR,control,5/3/2019,0,0, 
MAR,control,5/4/2019,0,0, 
MAR,control,5/5/2019,0,0, 
MAR,control,5/6/2019,0,0, 
MAR,control,5/7/2019,0,0, 
MAR,control,5/8/2019,0.2362206,0.001502683, 
MAR,control,5/9/2019,0,0.000646201, 
MAR,control,5/10/2019,0,0, 
MAR,control,5/11/2019,0,0, 
MAR,control,5/12/2019,0,0, 
MAR,control,5/13/2019,0,0, 
MAR,control,5/14/2019,0.4724412,0.001520678, 
MAR,control,5/15/2019,0,0.001071007, 
MAR,control,5/16/2019,0.2362206,8.63E-05, 
MAR,control,5/17/2019,0.2362206,0.003408444, 
MAR,control,5/18/2019,0.9055123,0.003237427, 
MAR,control,5/19/2019,0.0393701,0.002096566, 
MAR,control,5/20/2019,0,1.42E-05, 
MAR,control,5/21/2019,0.5905515,0.001986948, 
MAR,control,5/22/2019,0,0.001974499, 
MAR,control,5/23/2019,0,0, 
MAR,control,5/24/2019,1.4566937,0.015540538,9.014152947
MAR,control,5/25/2019,0,0.001704248, 
MAR,control,5/26/2019,0,0, 
MAR,control,5/27/2019,0.1574804,0.000991738, 
MAR,control,5/28/2019,0.5905515,0.003321418, 
MAR,control,5/29/2019,0.0787402,0.003020035, 
MAR,control,5/30/2019,0,0, 
MAR,control,5/31/2019,0,0, 
MAR,control,6/1/2019,0,0, 
MAR,control,6/2/2019,0,0, 
MAR,control,6/3/2019,0.1181103,0, 
MAR,control,6/4/2019,0.0787402,0, 
MAR,control,6/5/2019,0.5511814,0.006823852,1.154598493
MAR,control,6/6/2019,0,0.011852428, 
MAR,control,6/7/2019,0,0, 
MAR,control,6/8/2019,0,0, 
MAR,control,6/9/2019,0,0, 
MAR,control,6/10/2019,0,0, 
MAR,control,6/11/2019,0,0, 
MAR,control,6/12/2019,0,0, 
MAR,control,6/13/2019,0,0, 
MAR,control,6/14/2019,0,0, 
MAR,control,6/15/2019,0,0, 
MAR,control,6/16/2019,0,0, 
MAR,control,6/17/2019,0,0, 
MAR,control,6/18/2019,0,0, 
MAR,control,6/19/2019,0,0, 
MAR,control,6/20/2019,0,0, 
MAR,control,6/21/2019,0.5511814,0.020399994, 
MAR,control,6/22/2019,0.3543309,0.027963745, 
MAR,control,6/23/2019,0,0.014367847, 
MAR,control,6/24/2019,0,0, 
MAR,control,6/25/2019,0,0, 
MAR,control,6/26/2019,0,0, 
MAR,control,6/27/2019,0,0, 
MAR,control,6/28/2019,0.5511814,0.000179358, 
MAR,control,6/29/2019,0,0, 
MAR,control,6/30/2019,0,0, 
MAR,control,7/1/2019,0,0, 
MAR,control,7/2/2019,0,0, 
MAR,control,7/3/2019,1.2598432,0, 
MAR,control,7/4/2019,0.2362206,0, 
MAR,control,7/5/2019,0,0, 
MAR,control,7/6/2019,0,0, 
MAR,control,7/7/2019,0,0, 
MAR,control,7/8/2019,0,0, 
MAR,control,7/9/2019,0,0, 
MAR,control,7/10/2019,0,0, 
MAR,control,7/11/2019,0,0, 
MAR,control,7/12/2019,0,0, 
MAR,control,7/13/2019,0,0, 
MAR,control,7/14/2019,0,0, 
MAR,control,7/15/2019,0,0, 
MAR,control,7/16/2019,0,0, 
MAR,control,7/17/2019,0.7480319,0, 
MAR,control,7/18/2019,0,0, 
MAR,control,7/19/2019,0,0, 
MAR,control,7/20/2019,0,0, 
MAR,control,7/21/2019,0,0, 
MAR,control,7/22/2019,0,0, 
MAR,control,7/23/2019,0,0, 
MAR,control,7/24/2019,0,0, 
MAR,control,7/25/2019,0,0, 
MAR,control,7/26/2019,0,0, 
MAR,control,7/27/2019,0,0, 
MAR,control,7/28/2019,0,0, 
MAR,control,7/29/2019,0,0, 
MAR,control,7/30/2019,0,0, 
MAR,control,7/31/2019,0,0, 
MAR,control,8/1/2019,0,0, 
MAR,control,8/2/2019,0,0, 
MAR,control,8/3/2019,0,0, 
MAR,control,8/4/2019,0,0, 
MAR,control,8/5/2019,0.6299216,0, 
MAR,control,8/6/2019,0,0, 
MAR,control,8/7/2019,0,0, 
MAR,control,8/8/2019,0,0, 
MAR,control,8/9/2019,0,0, 
MAR,control,8/10/2019,0,0, 
MAR,control,8/11/2019,0,0, 
MAR,control,8/12/2019,0.289370235,0, 
MAR,control,8/13/2019,0,0, 
MAR,control,8/14/2019,0.020078751,0, 
MAR,control,8/15/2019,0,0, 
MAR,control,8/16/2019,0,0, 
MAR,control,8/17/2019,0,0, 
MAR,control,8/18/2019,0.690157853,2.87E-05, 
MAR,control,8/19/2019,0,8.57E-06, 
MAR,control,8/20/2019,1.200000648,9.28E-06, 
MAR,control,8/21/2019,0,0, 
MAR,control,8/22/2019,0,0, 
MAR,control,8/23/2019,0,0, 
MAR,control,8/24/2019,0,0, 
MAR,control,8/25/2019,0.020078751,0, 
MAR,control,8/26/2019,0,0, 
MAR,control,8/27/2019,0,0, 
MAR,control,8/28/2019,0,0, 
MAR,control,8/29/2019,0.059842552,0, 
MAR,control,8/30/2019,0,0, 
MAR,control,8/31/2019,0.009842525,0, 
MAR,control,9/1/2019,0,0, 
MAR,control,9/2/2019,0,0, 
MAR,control,9/3/2019,0.029921276,0, 
MAR,control,9/4/2019,0,0, 
MAR,control,9/5/2019,0,0, 
MAR,control,9/6/2019,0,0, 
MAR,control,9/7/2019,0.350000189,0, 
MAR,control,9/8/2019,0.169685131,0, 
MAR,control,9/9/2019,0.269685185,2.37E-05, 
MAR,control,9/10/2019,0.459842768,4.97E-05, 
MAR,control,9/11/2019,0.300000162,7.02E-06, 
MAR,control,9/12/2019,0.439764017,4.16E-06, 
MAR,control,9/13/2019,0,2.28E-06, 
MAR,control,9/14/2019,0.729921654,2.52E-06, 
MAR,control,9/15/2019,0,1.52E-06, 
MAR,control,9/16/2019,0,0, 
MAR,control,9/17/2019,0,0, 
MAR,control,9/18/2019,0.459842768,0, 
MAR,control,9/19/2019,0.319685212,1.24E-05, 
MAR,control,9/20/2019,0,0, 
MAR,control,9/21/2019,0.01968505,0, 
MAR,control,9/22/2019,1.029528115,7.22E-05, 
MAR,control,9/23/2019,0,3.09E-05, 
MAR,control,9/24/2019,0,0, 
MAR,control,9/25/2019,0,0, 
MAR,control,9/26/2019,0,0, 
MAR,control,9/27/2019,0,0, 
MAR,control,9/28/2019,0,0, 
MAR,control,9/29/2019,0,0, 
MAR,control,9/30/2019,0,0, 
MAR,control,10/1/2019,1.181103,0, 
MAR,control,10/2/2019,0.6299216,0, 
MAR,control,10/3/2019,0,0, 
MAR,control,10/4/2019,0,0, 
MAR,control,10/5/2019,1.1023628,5.37E-05, 
MAR,control,10/6/2019,0,0, 
MAR,control,10/7/2019,0,0, 
MAR,control,10/8/2019,0,0, 
MAR,control,10/9/2019,0.1181103,0, 
MAR,control,10/10/2019,0.1968505,9.28E-07, 
MAR,control,10/11/2019,0,0.000110932, 
MAR,control,10/12/2019,0,0, 
MAR,control,10/13/2019,0,0, 
MAR,control,10/14/2019,0,0, 
MAR,control,10/15/2019,0,0, 
MAR,control,10/16/2019,0,0, 
MAR,control,10/17/2019,0,0, 
MAR,control,10/18/2019,0,0, 
MAR,control,10/19/2019,0,0, 
MAR,control,10/20/2019,0,0, 
MAR,control,10/21/2019,0.8661422,9.65E-05, 
MAR,control,10/22/2019,0,7.73E-05, 
MAR,strips,4/3/2019,0,0, 
MAR,strips,4/4/2019,0,0, 
MAR,strips,4/5/2019,0,0, 
MAR,strips,4/6/2019,0,0, 
MAR,strips,4/7/2019,0.3543309,0.009762686, 
MAR,strips,4/8/2019,0,0.003607846, 
MAR,strips,4/9/2019,0,0, 
MAR,strips,4/10/2019,0.5118113,0.00931898, 
MAR,strips,4/11/2019,0.1181103,0.004689493, 
MAR,strips,4/12/2019,0,0, 
MAR,strips,4/13/2019,0,0, 
MAR,strips,4/14/2019,0,0, 
MAR,strips,4/15/2019,0,0, 
MAR,strips,4/16/2019,0,0, 
MAR,strips,4/17/2019,0.0787402,0, 
MAR,strips,4/18/2019,0,0, 
MAR,strips,4/19/2019,0,0, 
MAR,strips,4/20/2019,0,0, 
MAR,strips,4/21/2019,0,0, 
MAR,strips,4/22/2019,0.0393701,0, 
MAR,strips,4/23/2019,0,0, 
MAR,strips,4/24/2019,0,0, 
MAR,strips,4/25/2019,0,0, 
MAR,strips,4/26/2019,0,0, 
MAR,strips,4/27/2019,0.0393701,0, 
MAR,strips,4/28/2019,0.1968505,0, 
MAR,strips,4/29/2019,0,0, 
MAR,strips,4/30/2019,0,0, 
MAR,strips,5/1/2019,0,0, 
MAR,strips,5/2/2019,0,0, 
MAR,strips,5/3/2019,0,0, 
MAR,strips,5/4/2019,0,0, 
MAR,strips,5/5/2019,0,0, 
MAR,strips,5/6/2019,0,0, 
MAR,strips,5/7/2019,0,0, 
MAR,strips,5/8/2019,0.2362206,0.007938348, 
MAR,strips,5/9/2019,0,0.000373873, 
MAR,strips,5/10/2019,0,0, 
MAR,strips,5/11/2019,0,0, 
MAR,strips,5/12/2019,0,0, 
MAR,strips,5/13/2019,0,0, 
MAR,strips,5/14/2019,0.4724412,0.013987199, 
MAR,strips,5/15/2019,0,0, 
MAR,strips,5/16/2019,0.2362206,0.003715743, 
MAR,strips,5/17/2019,0.2362206,0.05116457, 
MAR,strips,5/18/2019,0.9055123,0.054606706, 
