station,station_name,day,doy,precip,precipmm,precip_estimated,Year,network
IA1541,CLARION,2017-01-29,29,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-01-30,30,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-01-31,31,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-01,32,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-02,33,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-03,34,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-04,35,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-05,36,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-06,37,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-07,38,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-08,39,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-09,40,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-10,41,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-11,42,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-12,43,0.08,2.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-13,44,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-14,45,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-15,46,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-16,47,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-17,48,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-18,49,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-19,50,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-20,51,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-21,52,1.05,26.7,True,2017,NWS_COOP
IA1541,CLARION,2017-02-22,53,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-23,54,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-24,55,0.65,16.5,True,2017,NWS_COOP
IA1541,CLARION,2017-02-25,56,0.21,5.3,True,2017,NWS_COOP
IA1541,CLARION,2017-02-26,57,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-27,58,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-02-28,59,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-01,60,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-02,61,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-03,62,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-04,63,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-05,64,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-06,65,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-07,66,1.83,46.5,True,2017,NWS_COOP
IA1541,CLARION,2017-03-08,67,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-09,68,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-10,69,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-11,70,0.04,1.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-12,71,0.04,1.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-13,72,0.49,12.4,True,2017,NWS_COOP
IA1541,CLARION,2017-03-14,73,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-15,74,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-16,75,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-17,76,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-18,77,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-19,78,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-20,79,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-21,80,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-22,81,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-23,82,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-24,83,0.12,3.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-25,84,0.28,7.1,True,2017,NWS_COOP
IA1541,CLARION,2017-03-26,85,0.25,6.4,True,2017,NWS_COOP
IA1541,CLARION,2017-03-27,86,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-28,87,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-29,88,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-03-30,89,0.92,23.4,True,2017,NWS_COOP
IA1541,CLARION,2017-03-31,90,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-01,91,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-02,92,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-03,93,0.07,1.8,True,2017,NWS_COOP
IA1541,CLARION,2017-04-04,94,0.41,10.4,True,2017,NWS_COOP
IA1541,CLARION,2017-04-05,95,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-06,96,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-07,97,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-08,98,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-09,99,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-10,100,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-11,101,0.04,1.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-12,102,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-13,103,0.67,17.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-14,104,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-15,105,1.02,25.9,True,2017,NWS_COOP
IA1541,CLARION,2017-04-16,106,0.57,14.5,True,2017,NWS_COOP
IA1541,CLARION,2017-04-17,107,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-18,108,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-19,109,0.13,3.3,True,2017,NWS_COOP
IA1541,CLARION,2017-04-20,110,0.9,22.9,True,2017,NWS_COOP
IA1541,CLARION,2017-04-21,111,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-22,112,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-23,113,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-24,114,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-25,115,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-26,116,0.13,3.3,True,2017,NWS_COOP
IA1541,CLARION,2017-04-27,117,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-28,118,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-04-29,119,0.23,5.8,True,2017,NWS_COOP
IA1541,CLARION,2017-04-30,120,0.28,7.1,True,2017,NWS_COOP
IA1541,CLARION,2017-05-01,121,1.51,38.4,True,2017,NWS_COOP
IA1541,CLARION,2017-05-02,122,0.2,5.1,True,2017,NWS_COOP
IA1541,CLARION,2017-05-03,123,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-04,124,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-05,125,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-06,126,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-07,127,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-08,128,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-09,129,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-10,130,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-11,131,0.39,9.9,True,2017,NWS_COOP
IA1541,CLARION,2017-05-12,132,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-13,133,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-14,134,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-15,135,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-16,136,0.6,15.2,True,2017,NWS_COOP
IA1541,CLARION,2017-05-17,137,0.82,20.8,True,2017,NWS_COOP
IA1541,CLARION,2017-05-18,138,0.62,15.7,True,2017,NWS_COOP
IA1541,CLARION,2017-05-19,139,0.2,5.1,True,2017,NWS_COOP
IA1541,CLARION,2017-05-20,140,0.45,11.4,True,2017,NWS_COOP
IA1541,CLARION,2017-05-21,141,0.11,2.8,True,2017,NWS_COOP
IA1541,CLARION,2017-05-22,142,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-23,143,0.07,1.8,True,2017,NWS_COOP
IA1541,CLARION,2017-05-24,144,0.1,2.5,True,2017,NWS_COOP
IA1541,CLARION,2017-05-25,145,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-26,146,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-27,147,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-28,148,0.02,0.5,True,2017,NWS_COOP
IA1541,CLARION,2017-05-29,149,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-30,150,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-05-31,151,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-01,152,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-02,153,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-03,154,0.01,0.3,True,2017,NWS_COOP
IA1541,CLARION,2017-06-04,155,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-05,156,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-06,157,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-07,158,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-08,159,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-09,160,0.61,15.5,True,2017,NWS_COOP
IA1541,CLARION,2017-06-10,161,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-11,162,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-12,163,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-13,164,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-14,165,0.5,12.7,True,2017,NWS_COOP
IA1541,CLARION,2017-06-15,166,0.22,5.6,True,2017,NWS_COOP
IA1541,CLARION,2017-06-16,167,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-17,168,0.4,10.2,True,2017,NWS_COOP
IA1541,CLARION,2017-06-18,169,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-19,170,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-20,171,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-21,172,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-22,173,0.82,20.8,True,2017,NWS_COOP
IA1541,CLARION,2017-06-23,174,0.18,4.6,True,2017,NWS_COOP
IA1541,CLARION,2017-06-24,175,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-25,176,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-26,177,0.06,1.5,True,2017,NWS_COOP
IA1541,CLARION,2017-06-27,178,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-06-28,179,0.14,3.6,True,2017,NWS_COOP
IA1541,CLARION,2017-06-29,180,0.7,17.8,True,2017,NWS_COOP
IA1541,CLARION,2017-06-30,181,1.35,34.3,True,2017,NWS_COOP
IA1541,CLARION,2017-07-01,182,0.1,2.5,True,2017,NWS_COOP
IA1541,CLARION,2017-07-02,183,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-03,184,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-04,185,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-05,186,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-06,187,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-07,188,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-08,189,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-09,190,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-10,191,0.15,3.8,True,2017,NWS_COOP
IA1541,CLARION,2017-07-11,192,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-12,193,0.1,2.5,True,2017,NWS_COOP
IA1541,CLARION,2017-07-13,194,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-14,195,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-15,196,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-16,197,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-17,198,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-18,199,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-19,200,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-20,201,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-21,202,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-22,203,0.41,10.4,True,2017,NWS_COOP
IA1541,CLARION,2017-07-23,204,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-24,205,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-25,206,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-26,207,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-27,208,0.42,10.7,True,2017,NWS_COOP
IA1541,CLARION,2017-07-28,209,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-29,210,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-30,211,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-07-31,212,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-01,213,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-02,214,0.47,11.9,True,2017,NWS_COOP
IA1541,CLARION,2017-08-03,215,0.17,4.3,True,2017,NWS_COOP
IA1541,CLARION,2017-08-04,216,0.06,1.5,True,2017,NWS_COOP
IA1541,CLARION,2017-08-05,217,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-06,218,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-07,219,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-08,220,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-09,221,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-10,222,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-11,223,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-12,224,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-13,225,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-14,226,0.26,6.6,True,2017,NWS_COOP
IA1541,CLARION,2017-08-15,227,0.14,3.6,True,2017,NWS_COOP
IA1541,CLARION,2017-08-16,228,0.72,18.3,True,2017,NWS_COOP
IA1541,CLARION,2017-08-17,229,0.87,22.1,True,2017,NWS_COOP
IA1541,CLARION,2017-08-18,230,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-19,231,0.03,0.8,True,2017,NWS_COOP
IA1541,CLARION,2017-08-20,232,0.07,1.8,True,2017,NWS_COOP
IA1541,CLARION,2017-08-21,233,0.31,7.9,True,2017,NWS_COOP
IA1541,CLARION,2017-08-22,234,1.07,27.2,True,2017,NWS_COOP
IA1541,CLARION,2017-08-23,235,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-24,236,0.05,1.3,True,2017,NWS_COOP
IA1541,CLARION,2017-08-25,237,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-26,238,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-27,239,0.03,0.8,True,2017,NWS_COOP
IA1541,CLARION,2017-08-28,240,0.19,4.8,True,2017,NWS_COOP
IA1541,CLARION,2017-08-29,241,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-30,242,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-08-31,243,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-01,244,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-02,245,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-03,246,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-04,247,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-05,248,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-06,249,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-07,250,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-08,251,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-09,252,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-10,253,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-11,254,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-12,255,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-13,256,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-14,257,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-15,258,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-16,259,0.07,1.8,True,2017,NWS_COOP
IA1541,CLARION,2017-09-17,260,1.1,27.9,True,2017,NWS_COOP
IA1541,CLARION,2017-09-18,261,0.01,0.3,True,2017,NWS_COOP
IA1541,CLARION,2017-09-19,262,0.32,8.1,True,2017,NWS_COOP
IA1541,CLARION,2017-09-20,263,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-21,264,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-22,265,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-23,266,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-24,267,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-25,268,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-26,269,0.73,18.5,True,2017,NWS_COOP
IA1541,CLARION,2017-09-27,270,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-28,271,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-29,272,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-09-30,273,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-01,274,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-02,275,0.51,13.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-03,276,0.05,1.3,True,2017,NWS_COOP
IA1541,CLARION,2017-10-04,277,0.15,3.8,True,2017,NWS_COOP
IA1541,CLARION,2017-10-05,278,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-06,279,0.1,2.5,True,2017,NWS_COOP
IA1541,CLARION,2017-10-07,280,2.11,53.6,True,2017,NWS_COOP
IA1541,CLARION,2017-10-08,281,0.8,20.3,True,2017,NWS_COOP
IA1541,CLARION,2017-10-09,282,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-10,283,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-11,284,0.59,15.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-12,285,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-13,286,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-14,287,0.2,5.1,True,2017,NWS_COOP
IA1541,CLARION,2017-10-15,288,0.07,1.8,True,2017,NWS_COOP
IA1541,CLARION,2017-10-16,289,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-17,290,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-18,291,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-19,292,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-20,293,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-21,294,0.16,4.1,True,2017,NWS_COOP
IA1541,CLARION,2017-10-22,295,0.4,10.2,True,2017,NWS_COOP
IA1541,CLARION,2017-10-23,296,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-24,297,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-25,298,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-26,299,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-27,300,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-28,301,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-29,302,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-30,303,0.08,2.0,True,2017,NWS_COOP
IA1541,CLARION,2017-10-31,304,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-01,305,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-02,306,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-03,307,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-04,308,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-05,309,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-06,310,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-07,311,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-08,312,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-09,313,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-10,314,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-11,315,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-12,316,0.13,3.3,True,2017,NWS_COOP
IA1541,CLARION,2017-11-13,317,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-14,318,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-15,319,0.1,2.5,True,2017,NWS_COOP
IA1541,CLARION,2017-11-16,320,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-17,321,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-18,322,0.1,2.5,True,2017,NWS_COOP
IA1541,CLARION,2017-11-19,323,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-20,324,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-21,325,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-22,326,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-23,327,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-24,328,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-25,329,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-26,330,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-27,331,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-28,332,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-29,333,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-11-30,334,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-01,335,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-02,336,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-03,337,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-04,338,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-05,339,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-06,340,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-07,341,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-08,342,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-09,343,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-10,344,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-11,345,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-12,346,0.04,1.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-13,347,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-14,348,0.01,0.3,True,2017,NWS_COOP
