station,station_name,day,doy,precip,precipmm,precip_estimated,Year,network
IA4228,JEFFERSON,2020-03-18,78,0.94,23.9,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-19,79,0.05,1.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-20,80,0.92,23.4,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-21,81,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-22,82,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-23,83,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-24,84,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-25,85,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-26,86,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-27,87,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-28,88,0.06,1.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-29,89,0.44,11.2,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-30,90,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-03-31,91,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-01,92,0.12,3.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-02,93,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-03,94,0.02,0.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-04,95,0.11,2.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-05,96,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-06,97,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-07,98,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-08,99,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-09,100,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-10,101,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-11,102,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-12,103,0.12,3.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-13,104,0.33,8.4,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-14,105,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-15,106,0.01,0.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-16,107,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-17,108,0.08,2.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-18,109,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-19,110,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-20,111,0.02,0.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-21,112,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-22,113,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-23,114,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-24,115,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-25,116,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-26,117,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-27,118,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-28,119,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-29,120,0.06,1.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-04-30,121,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-01,122,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-02,123,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-03,124,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-04,125,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-05,126,0.41,10.4,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-06,127,0.31,7.9,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-07,128,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-08,129,0.11,2.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-09,130,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-10,131,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-11,132,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-12,133,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-13,134,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-14,135,0.18,4.6,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-15,136,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-16,137,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-17,138,1.42,36.1,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-18,139,0.04,1.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-19,140,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-20,141,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-21,142,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-22,143,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-23,144,0.47,11.9,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-24,145,0.02,0.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-25,146,0.49,12.4,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-26,147,0.17,4.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-27,148,0.43,10.9,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-28,149,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-29,150,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-30,151,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-05-31,152,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-01,153,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-02,154,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-03,155,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-04,156,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-05,157,1.16,29.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-06,158,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-07,159,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-08,160,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-09,161,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-10,162,0.59,15.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-11,163,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-12,164,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-13,165,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-14,166,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-15,167,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-16,168,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-17,169,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-18,170,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-19,171,0.61,15.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-20,172,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-21,173,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-22,174,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-23,175,0.23,5.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-24,176,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-25,177,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-26,178,0.1,2.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-27,179,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-28,180,0.27,6.9,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-29,181,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-06-30,182,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-01,183,0.1,2.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-02,184,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-03,185,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-04,186,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-05,187,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-06,188,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-07,189,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-08,190,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-09,191,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-10,192,0.0001,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-11,193,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-12,194,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-13,195,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-14,196,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-15,197,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-16,198,0.05,1.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-17,199,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-18,200,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-19,201,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-20,202,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-21,203,0.03,0.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-22,204,0.01,0.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-23,205,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-24,206,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-25,207,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-26,208,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-27,209,0.83,21.1,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-28,210,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-29,211,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-30,212,0.18,4.6,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-07-31,213,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-01,214,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-02,215,0.11,2.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-03,216,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-04,217,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-05,218,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-06,219,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-07,220,0.87,22.1,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-08,221,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-09,222,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-10,223,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-11,224,1.03,26.2,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-12,225,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-13,226,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-14,227,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-15,228,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-16,229,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-17,230,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-18,231,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-19,232,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-20,233,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-21,234,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-22,235,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-23,236,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-24,237,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-25,238,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-26,239,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-27,240,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-28,241,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-29,242,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-30,243,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-08-31,244,0.03,0.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-01,245,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-02,246,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-03,247,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-04,248,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-05,249,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-06,250,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-07,251,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-08,252,0.01,0.3,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-09,253,1.83,46.5,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-10,254,0.71,18.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-11,255,0.24,6.1,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-12,256,0.16,4.1,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-13,257,0.01,0.3,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-14,258,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-15,259,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-16,260,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-17,261,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-18,262,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-19,263,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-20,264,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-21,265,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-22,266,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-23,267,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-24,268,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-25,269,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-26,270,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-27,271,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-28,272,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-29,273,0.03,0.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-09-30,274,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-01,275,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-02,276,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-03,277,0.05,1.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-04,278,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-05,279,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-06,280,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-07,281,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-08,282,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-09,283,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-10,284,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-11,285,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-12,286,0.16,4.1,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-13,287,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-14,288,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-15,289,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-16,290,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-17,291,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-18,292,0.08,2.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-19,293,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-20,294,0.12,3.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-21,295,0.02,0.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-22,296,0.09,2.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-23,297,0.61,15.5,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-24,298,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-25,299,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-26,300,0.03,0.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-27,301,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-28,302,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-29,303,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-30,304,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-10-31,305,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-01,306,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-02,307,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-03,308,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-04,309,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-05,310,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-06,311,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-07,312,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-08,313,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-09,314,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-10,315,1.53,38.9,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-11,316,0.32,8.1,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-12,317,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-13,318,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-14,319,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-15,320,0.01,0.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-16,321,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-17,322,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-18,323,0.0,0.0,True,2020,NWS_COOP
